ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,odds_on,odds_off,std_dev_ons,mean_ons,std_dev_offs,mean_offs
113,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Woodland,place-woodl,15,3617,77,0,47,139,0.0,0.0003793657327812,0.5773502691896258,0.3333333333333333,38.00438571182717,74.66666666666667
114,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Warren Street,place-wrnst,932,4978,77,12,65,190,9.685933602925152e-05,0.0005246547368251,16.64331697709324,31.0,29.103264421710495,98.0
115,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Allston Street,place-alsgr,706,4528,77,9,59,263,9.609943087781492e-05,0.0006299851579767,3.7859388972001824,13.333333333333334,33.842773723992146,87.66666666666667
116,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Arlington,place-armnl,32255,49456,77,419,642,4451,0.0044739623930893,0.0068550927359507,20.518284528683193,420.0,23.180451534284945,617.3333333333334
117,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Babcock Street,place-babck,1187,7062,77,15,92,592,0.0001601657181296,0.0009823497378621,9.073771725877467,23.333333333333332,18.502252115170556,113.33333333333333
118,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back of the Hill,place-bckhl,0,1381,77,0,18,37,0.0,0.0001921988617556,1.1547005383792517,0.6666666666666666,6.6583281184793925,22.333333333333332
119,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Beaconsfield,place-bcnfd,587,4113,77,8,53,541,8.542171633583548e-05,0.0005659188707249,11.67618659209133,18.333333333333332,34.42867022313428,92.33333333333333
120,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Washington Square,place-bcnwa,290,3313,77,4,43,124,4.271085816791774e-05,0.0004591417253051,2.516611478423583,6.333333333333333,23.86070689089771,62.333333333333336
121,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Blandford Street,place-bland,4361,2948,77,57,38,702,0.0006086297288928,0.0004057531525952,28.844410203711913,81.0,9.539392014169456,48.0
122,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brandon Hall,place-bndhl,83,1116,77,1,14,188,1.0677714541979436e-05,0.0001494880035877,7.234178138070234,5.666666666666667,21.501937897160182,32.333333333333336
123,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boylston,place-boyls,48796,29388,77,634,382,4674,0.0067696710196149,0.0040788869550361,55.65069631190611,698.0,16.563010998406458,399.3333333333333
124,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Packards Corner,place-brico,2389,6592,77,31,86,538,0.0003310091508013,0.0009182834506102,22.898325994127458,38.333333333333336,59.3408234972631,148.66666666666666
125,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brookline Hills,place-brkhl,1899,3583,77,25,47,587,0.0002669428635494,0.000501852583473,37.28717384481336,64.66666666666667,23.501772982763093,70.66666666666667
126,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brigham Circle,place-brmnl,714,7327,77,9,95,213,9.609943087781492e-05,0.001014382881488,7.023769168568492,16.333333333333332,46.800997140374406,127.33333333333333
127,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. Central,place-bucen,4660,3822,77,61,50,738,0.0006513405870607,0.0005338857270989,49.72256362390553,117.66666666666667,19.5021366350801,69.66666666666667
128,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. East,place-buest,4654,2655,77,60,34,728,0.0006406628725187,0.0003630422944273,36.11555528208494,100.66666666666667,18.33030277982336,54.0
129,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. West,place-buwst,1580,2491,77,21,32,727,0.0002242320053815,0.0003416868653433,18.036999011291577,38.333333333333336,35.837596645608556,70.33333333333333
130,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brookline Village,place-bvmnl,3356,8454,77,44,110,609,0.000469819439847,0.0011745485996177,28.0237994093116,75.33333333333333,29.26317367158479,142.33333333333334
131,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill,place-chhil,714,3865,77,9,50,408,9.609943087781492e-05,0.0005338857270989,17.47378989610821,23.666666666666668,41.01625693957621,90.33333333333333
132,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill Ave.,place-chill,82,2373,77,1,31,35,1.0677714541979436e-05,0.0003310091508013,2.081665999466133,3.3333333333333335,16.522711641858304,42.0
133,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chiswick Road,place-chswk,61,2959,77,1,38,65,1.0677714541979436e-05,0.0004057531525952,0.5773502691896257,1.6666666666666667,18.520259177452136,56.0
134,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Cleveland Circle,place-clmnl,0,1466,77,0,19,0,0.0,0.0002028765762976,0.0,0.0,15.620499351813308,27.0
135,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Copley,place-coecl,53376,91200,77,693,1184,2429,0.0073996561775917,0.0126424140177036,154.05302117561126,844.6666666666666,63.26926584053272,1223.0
136,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Coolidge Corner,place-cool,4041,11896,77,52,154,240,0.0005552411561829,0.0016443680394648,28.676354952004157,82.33333333333333,60.024994793835674,213.0
137,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Dean Road,place-denrd,21,1787,77,0,23,67,0.0,0.0002455874344655,3.785938897200183,2.6666666666666665,15.307950004273378,40.333333333333336
138,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Eliot,place-eliot,112,1957,77,1,25,270,1.0677714541979436e-05,0.0002669428635494,2.0,3.0,25.006665778014735,53.666666666666664
139,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Englewood Ave.,place-engav,2,3715,77,0,48,19,0.0,0.000512530298015,0.0,0.0,19.28730152198591,70.0
140,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fairbanks Street,place-fbkst,134,2013,77,2,26,163,2.135542908395887e-05,0.0002776205780914,0.5773502691896258,2.6666666666666665,24.172987679087857,48.333333333333336
141,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fenwood Road,place-fenwd,307,3685,77,4,48,169,4.271085816791774e-05,0.000512530298015,2.0816659994661326,6.333333333333333,13.051181300301263,60.333333333333336
142,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fenway,place-fenwy,4243,5959,77,55,77,666,0.0005872742998088,0.0008221840197324,43.684474740270524,66.66666666666667,53.00314456080255,136.33333333333334
143,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Government Center,place-gover,139594,27389,77,1813,356,3379,0.0193586964646087,0.0038012663769446,1057.7075997962133,967.1666666666666,654.4679518509672,955.5
144,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Griggs Street,place-grigg,724,5659,77,9,73,313,9.609943087781492e-05,0.0007794731615644,7.767453465154029,17.666666666666668,25.73583752927682,102.66666666666667
145,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,56319,12021,77,731,156,1922,0.0078054093301869,0.0016657234685487,43.50823676807263,810.8333333333334,137.18406127049406,307.3333333333333
146,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Harvard Ave.,place-harvd,3585,15999,77,47,208,377,0.000501852583473,0.0022209646247317,36.143233576055884,88.33333333333333,89.02995750495073,310.3333333333333
147,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Heath Street,place-hsmnl,0,2837,77,0,37,0,0.0,0.0003950754380532,0.0,0.0,23.692474191889147,51.666666666666664
148,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Hawes Street,place-hwsst,529,1518,77,7,20,367,7.474400179385604e-05,0.0002135542908395,20.8806130178211,21.0,11.532562594670797,33.0
149,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Hynes Convention Center,place-hymnl,29398,56794,77,382,738,2522,0.0040788869550361,0.0078801533319808,65.01025560119983,455.6666666666667,7.234178138070236,746.3333333333334
150,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kenmore,place-kencl,20934,77237,77,272,1003,597,0.0029043383554184,0.0107097476856053,73.35757175188756,354.6666666666667,71.66821703749392,1027.3333333333333
151,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Hynes Convention Center,place-hymnl,2070,9704,77,27,126,586,0.0008297990042411,0.0038723953531255,11.015141094572202,38.333333333333336,5.196152422706632,129.0
152,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Kenmore,place-kencl,3326,21735,77,43,282,116,0.0013215317474952,0.0086667895998524,6.429100507328637,47.666666666666664,17.52141546793523,299.0
153,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Kent Street,place-kntst,13,222,77,0,3,44,0.0,9.219988936013276e-05,0.0,0.0,2.0816659994661326,4.666666666666667
154,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Boston College,place-lake,0,253,77,0,3,0,0.0,9.219988936013276e-05,0.0,0.0,3.7859388972001824,7.333333333333333
155,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Lechmere,place-lech,14874,0,77,193,0,193,0.0059315262155018,0.0,19.974984355438178,171.0,0.0,0.0
156,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Longwood Medical Area,place-lngmd,56,4458,77,1,58,122,3.073329645337759e-05,0.0017825311942959,0.5773502691896257,1.3333333333333333,20.231987873991358,81.33333333333333
157,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Longwood,place-longw,173,2555,77,2,33,136,6.146659290675518e-05,0.0010141987829614,3.055050463303893,5.333333333333333,18.520259177452136,47.0
158,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Museum of Fine Arts,place-mfa,35,1048,77,0,14,180,0.0,0.0004302661503472,1.0,1.0,13.503086067019394,27.666666666666668
159,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Mission Park,place-mispk,1,496,77,0,6,26,0.0,0.0001843997787202,0.5773502691896258,0.6666666666666666,2.6457513110645907,9.0
160,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Newton Highlands,place-newtn,37,2409,77,0,31,68,0.0,0.0009527321900547,2.5166114784235836,2.6666666666666665,13.74772708486752,43.0
161,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Newton Centre,place-newto,67,1229,77,1,16,99,3.073329645337759e-05,0.000491732743254,2.0816659994661326,1.6666666666666667,16.502525059315417,34.333333333333336
162,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,23886,1511,77,310,20,420,0.009527321900547,0.0006146659290675,55.67195583654904,348.1666666666667,235.00609921163039,232.66666666666666
163,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Northeastern University,place-nuniv,199,2094,77,3,27,193,9.219988936013276e-05,0.0008297990042411,3.605551275463989,4.0,4.509249752822894,31.666666666666668
164,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,51148,48966,77,664,636,1659,0.0204069088450427,0.0195463765443481,237.861654468867,572.8333333333334,85.3572883043192,573.6666666666666
165,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Pleasant Street,place-plsgr,32,350,77,0,5,57,0.0,0.0001536664822668,0.5773502691896258,0.6666666666666666,3.214550253664318,8.666666666666666
166,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Prudential,place-prmnl,635,9204,77,8,120,239,0.000245866371627,0.0036879955744053,2.6457513110645907,11.0,2.0816659994661326,121.66666666666667
167,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Riverside,place-river,0,907,77,0,12,0,0.0,0.0003687995574405,0.0,0.0,3.605551275463989,15.0
168,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Reservoir,place-rsmnl,837,801,77,11,10,127,0.0003380662609871,0.0003073329645337,8.736894948054106,18.333333333333332,9.814954576223638,21.333333333333332
169,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Riverway,place-rvrwy,7,582,77,0,8,18,0.0,0.000245866371627,0.5773502691896258,0.3333333333333333,2.0816659994661326,9.666666666666666
170,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Saint Mary Street,place-smary,37,2462,77,0,32,54,0.0,0.000983465486508,0.5773502691896258,0.3333333333333333,11.269427669584644,39.0
171,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,South Street,place-sougr,0,53,77,0,1,3,0.0,3.073329645337759e-05,0.0,0.0,2.5166114784235836,3.3333333333333335
172,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Science Park,place-spmnl,6290,11183,77,82,145,130,0.0025201303091769,0.0044563279857397,29.46183972531247,48.0,56.31163290120435,80.0
173,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Sutherland Road,place-sthld,6,38,77,0,0,12,0.0,0.0,0.5773502691896258,0.6666666666666666,2.5166114784235836,2.3333333333333335
174,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Saint Paul Street,place-stplb,60,443,77,1,6,61,3.073329645337759e-05,0.0001843997787202,0.5773502691896258,0.6666666666666666,1.1547005383792517,6.666666666666667
175,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Saint Paul Street,place-stpul,37,177,77,0,2,43,0.0,6.146659290675518e-05,0.5773502691896258,0.3333333333333333,4.0,6.0
176,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Summit Ave.,place-sumav,30,346,77,0,4,20,0.0,0.0001229331858135,1.1547005383792517,1.3333333333333333,1.5275252316519465,4.333333333333333
177,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Symphony,place-symcl,698,2391,77,9,31,217,0.0002765996680803,0.0009527321900547,2.0,11.0,4.509249752822894,35.666666666666664
178,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Tappan Street,place-tapst,2,276,77,0,4,10,0.0,0.0001229331858135,0.5773502691896258,0.3333333333333333,1.0,4.0
179,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Waban,place-waban,0,178,77,0,2,61,0.0,6.146659290675518e-05,0.5773502691896258,0.6666666666666666,12.055427546683417,13.333333333333334
180,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Washington Street,place-wascm,100,584,77,1,8,12,3.073329645337759e-05,0.000245866371627,1.7320508075688772,3.0,2.3094010767585034,9.333333333333334
181,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Woodland,place-woodl,6,1095,77,0,14,47,0.0,0.0004302661503472,0.0,0.0,22.941955743426348,29.666666666666668
182,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Warren Street,place-wrnst,112,1207,77,1,16,18,3.073329645337759e-05,0.000491732743254,3.0,4.0,5.507570547286101,21.666666666666668
183,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Allston Street,place-alsgr,1028,818,77,13,11,125,0.0001003504546647,8.491192317786732e-05,7.810249675906654,22.0,9.291573243177568,21.666666666666668
184,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Arlington,place-armnl,21995,173385,77,286,2252,5568,0.0022077100026245,0.0173837864542324,24.269322199023193,313.0,52.319531088622476,2196.6666666666665
185,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Babcock Street,place-babck,291,6728,77,4,87,195,3.087706297376993e-05,0.0006715761196794,2.516611478423583,6.333333333333333,40.11234224026316,100.0
186,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Back of the Hill,place-bckhl,0,398,77,0,5,34,0.0,3.859632871721242e-05,2.3094010767585034,1.3333333333333333,10.214368964029708,12.333333333333334
187,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Beaconsfield,place-bcnfd,1306,980,77,17,13,354,0.0001312275176385,0.0001003504546647,14.177446878757825,33.0,14.933184523068078,30.0
188,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Washington Square,place-bcnwa,275,1197,77,4,16,48,3.087706297376993e-05,0.000123508251895,3.605551275463989,7.0,8.32666399786453,22.666666666666668
189,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Blandford Street,place-bland,485,3674,77,6,48,496,4.63155944606549e-05,0.0003705247556852,4.932882862316248,8.333333333333334,13.45362404707371,63.0
190,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brandon Hall,place-bndhl,141,215,77,2,3,65,1.5438531486884966e-05,2.315779723032745e-05,6.027713773341708,7.666666666666667,7.637626158259733,9.666666666666666
191,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boylston,place-boyls,29669,47025,77,385,611,7534,0.0029719173112253,0.0047164713692433,10.816653826391969,373.0,30.566866593312003,581.6666666666666
192,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Packards Corner,place-brico,386,1787,77,5,23,177,3.859632871721242e-05,0.0001775431120991,6.928203230275509,9.0,19.75685535031659,40.666666666666664
193,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brookline Hills,place-brkhl,1189,2365,77,15,31,350,0.0001157889861516,0.0002392972380467,47.085029467974216,52.0,34.01960219246153,56.333333333333336
194,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brigham Circle,place-brmnl,178,14986,77,2,195,105,1.5438531486884966e-05,0.0015052568199712,3.5118845842842465,5.666666666666667,109.76945537504197,262.3333333333333
195,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. Central,place-bucen,373,5072,77,5,66,404,3.859632871721242e-05,0.0005094715390672,4.163331998932265,9.666666666666666,33.171272711991826,94.66666666666667
196,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. East,place-buest,344,2686,77,4,35,465,3.087706297376993e-05,0.0002701743010204,3.5118845842842465,7.333333333333333,46.371686763943934,75.33333333333333
197,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. West,place-buwst,130,2950,77,2,38,368,1.5438531486884966e-05,0.0002933320982508,0.5773502691896258,2.3333333333333335,44.37717130838031,85.33333333333333
198,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brookline Village,place-bvmnl,3182,6568,77,41,85,365,0.0003164898954811,0.0006561375881926,41.956326499508194,72.33333333333333,46.057934531775665,129.66666666666666
199,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill,place-chhil,461,4176,77,6,54,311,4.63155944606549e-05,0.0004168403501458,20.5993527406405,21.666666666666668,46.52239604033022,101.33333333333333
200,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill Ave.,place-chill,78,2293,77,1,30,34,7.719265743442483e-06,0.0002315779723032,2.0,3.0,18.876793513023692,46.333333333333336
201,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Copley,place-coecl,110914,136994,77,1440,1779,4780,0.00865202631658,0.0106888575119415,236.646008488065,1700.6666666666667,52.11525688318153,1753.0
202,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Coolidge Corner,place-cool,6180,22956,77,80,298,590,0.0004806681286988,0.0017904887794033,45.17742799230607,131.0,106.78951259369995,416.0
203,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Dean Road,place-denrd,82,4551,77,1,59,161,6.008351608736143e-06,0.0003544927449154,4.932882862316247,4.333333333333333,32.65475973473596,96.66666666666667
