Half Hour,Stop Name,Route Or Line,Exits,Entries,dayofweek,day
11/1/2023 07:30,Wood Island,Blue Line,4,9,Wednesday,Weekday
11/1/2023 07:30,Government Center,Green Line,115,51,Wednesday,Weekday
11/1/2023 07:30,Government Center,Green Line,76,2,Wednesday,Weekday
11/1/2023 07:30,Government Center,Green Line,105,10,Wednesday,Weekday
11/1/2023 07:30,State Street,Orange Line,20,3,Wednesday,Weekday
11/1/2023 07:30,State Street,Orange Line,237,16,Wednesday,Weekday
11/1/2023 07:30,State Street,Orange Line,5,2,Wednesday,Weekday
11/1/2023 07:30,State Street,Orange Line,330,20,Wednesday,Weekday
11/1/2023 07:30,Courthouse,Silver Line,29,2,Wednesday,Weekday
11/1/2023 07:30,Courthouse,Silver Line,66,9,Wednesday,Weekday
11/1/2023 07:30,Courthouse,Silver Line,67,6,Wednesday,Weekday
11/1/2023 07:30,South Station,Silver Line,69,241,Wednesday,Weekday
11/1/2023 07:30,South Station,Silver Line,16,10,Wednesday,Weekday
11/1/2023 07:30,World Trade Center,Silver Line,24,11,Wednesday,Weekday
11/1/2023 07:30,World Trade Center,Silver Line,42,6,Wednesday,Weekday
11/1/2023 07:30,World Trade Center,Silver Line,12,13,Wednesday,Weekday
11/1/2023 08:00,Airport,Blue Line,9,4,Wednesday,Weekday
11/1/2023 08:00,Airport,Blue Line,60,123,Wednesday,Weekday
11/1/2023 08:00,Airport,Blue Line,6,106,Wednesday,Weekday
11/1/2023 08:00,Airport,Blue Line,9,158,Wednesday,Weekday
11/1/2023 08:00,Aquarium,Blue Line,121,2,Wednesday,Weekday
11/1/2023 08:00,Aquarium,Blue Line,7,5,Wednesday,Weekday
11/1/2023 08:00,Aquarium,Blue Line,112,15,Wednesday,Weekday
11/1/2023 08:00,Beachmont,Blue Line,0,64,Wednesday,Weekday
11/1/2023 08:00,Beachmont,Blue Line,18,145,Wednesday,Weekday
11/1/2023 08:00,Beachmont,Blue Line,4,63,Wednesday,Weekday
11/1/2023 08:00,Bowdoin,Blue Line,63,11,Wednesday,Weekday
11/1/2023 08:00,Bowdoin,Blue Line,96,2,Wednesday,Weekday
11/1/2023 08:00,Government Center,Blue Line,21,6,Wednesday,Weekday
11/1/2023 08:00,Government Center,Blue Line,8,1,Wednesday,Weekday
11/1/2023 08:00,Government Center,Blue Line,13,2,Wednesday,Weekday
11/1/2023 08:00,Maverick,Blue Line,9,2,Wednesday,Weekday
11/1/2023 08:00,Maverick,Blue Line,53,467,Wednesday,Weekday
11/1/2023 08:00,Maverick,Blue Line,8,14,Wednesday,Weekday
11/1/2023 08:00,Maverick,Blue Line,68,171,Wednesday,Weekday
11/1/2023 08:00,Orient Heights,Blue Line,5,41,Wednesday,Weekday
11/1/2023 08:00,Orient Heights,Blue Line,6,126,Wednesday,Weekday
11/1/2023 08:00,Orient Heights,Blue Line,7,26,Wednesday,Weekday
11/1/2023 08:00,Orient Heights,Blue Line,4,164,Wednesday,Weekday
11/1/2023 08:00,Revere Beach,Blue Line,0,9,Wednesday,Weekday
11/1/2023 08:00,Revere Beach,Blue Line,3,166,Wednesday,Weekday
11/1/2023 08:00,Revere Beach,Blue Line,11,7,Wednesday,Weekday
11/1/2023 08:00,State Street,Blue Line,2,1,Wednesday,Weekday
11/1/2023 08:00,State Street,Blue Line,41,1,Wednesday,Weekday
11/1/2023 08:00,State Street,Blue Line,1,1,Wednesday,Weekday
11/1/2023 08:00,State Street,Blue Line,63,5,Wednesday,Weekday
11/1/2023 08:00,Suffolk Downs,Blue Line,1,12,Wednesday,Weekday
11/1/2023 08:00,Suffolk Downs,Blue Line,0,34,Wednesday,Weekday
11/1/2023 08:00,Suffolk Downs,Blue Line,2,14,Wednesday,Weekday
11/1/2023 08:00,Wonderland,Blue Line,0,99,Wednesday,Weekday
11/1/2023 08:00,Wonderland,Blue Line,7,275,Wednesday,Weekday
11/1/2023 08:00,Wonderland,Blue Line,0,52,Wednesday,Weekday
11/1/2023 08:00,Wood Island,Blue Line,40,76,Wednesday,Weekday
11/1/2023 08:00,Wood Island,Blue Line,6,13,Wednesday,Weekday
11/1/2023 08:00,Government Center,Green Line,190,57,Wednesday,Weekday
11/1/2023 08:00,Government Center,Green Line,76,5,Wednesday,Weekday
11/1/2023 08:00,Government Center,Green Line,120,20,Wednesday,Weekday
11/1/2023 08:00,State Street,Orange Line,15,7,Wednesday,Weekday
11/1/2023 08:00,State Street,Orange Line,369,13,Wednesday,Weekday
11/1/2023 08:00,State Street,Orange Line,8,4,Wednesday,Weekday
11/1/2023 08:00,State Street,Orange Line,563,41,Wednesday,Weekday
11/1/2023 08:00,Courthouse,Silver Line,44,8,Wednesday,Weekday
11/1/2023 08:00,Courthouse,Silver Line,121,15,Wednesday,Weekday
11/1/2023 08:00,Courthouse,Silver Line,108,8,Wednesday,Weekday
11/1/2023 08:00,South Station,Silver Line,82,107,Wednesday,Weekday
11/1/2023 08:00,South Station,Silver Line,21,6,Wednesday,Weekday
11/1/2023 08:00,World Trade Center,Silver Line,13,7,Wednesday,Weekday
11/1/2023 08:00,World Trade Center,Silver Line,47,3,Wednesday,Weekday
11/1/2023 08:00,World Trade Center,Silver Line,7,9,Wednesday,Weekday
11/1/2023 08:30,Airport,Blue Line,7,4,Wednesday,Weekday
11/1/2023 08:30,Airport,Blue Line,89,87,Wednesday,Weekday
11/1/2023 08:30,Airport,Blue Line,4,130,Wednesday,Weekday
11/1/2023 08:30,Airport,Blue Line,11,156,Wednesday,Weekday
11/1/2023 08:30,Aquarium,Blue Line,146,5,Wednesday,Weekday
11/1/2023 08:30,Aquarium,Blue Line,20,7,Wednesday,Weekday
11/1/2023 08:30,Aquarium,Blue Line,173,11,Wednesday,Weekday
11/1/2023 08:30,Beachmont,Blue Line,3,29,Wednesday,Weekday
11/1/2023 08:30,Beachmont,Blue Line,23,84,Wednesday,Weekday
11/1/2023 08:30,Beachmont,Blue Line,3,33,Wednesday,Weekday
11/1/2023 08:30,Bowdoin,Blue Line,81,16,Wednesday,Weekday
11/1/2023 08:30,Bowdoin,Blue Line,114,1,Wednesday,Weekday
11/1/2023 08:30,Government Center,Blue Line,35,6,Wednesday,Weekday
11/1/2023 08:30,Government Center,Blue Line,16,1,Wednesday,Weekday
11/1/2023 08:30,Government Center,Blue Line,21,2,Wednesday,Weekday
11/1/2023 08:30,Maverick,Blue Line,8,5,Wednesday,Weekday
11/1/2023 08:30,Maverick,Blue Line,49,412,Wednesday,Weekday
11/1/2023 08:30,Maverick,Blue Line,4,29,Wednesday,Weekday
11/1/2023 08:30,Maverick,Blue Line,69,177,Wednesday,Weekday
11/1/2023 08:30,Orient Heights,Blue Line,1,24,Wednesday,Weekday
11/1/2023 08:30,Orient Heights,Blue Line,4,96,Wednesday,Weekday
11/1/2023 08:30,Orient Heights,Blue Line,4,22,Wednesday,Weekday
11/1/2023 08:30,Orient Heights,Blue Line,5,116,Wednesday,Weekday
11/1/2023 08:30,Revere Beach,Blue Line,1,8,Wednesday,Weekday
11/1/2023 08:30,Revere Beach,Blue Line,3,119,Wednesday,Weekday
11/1/2023 08:30,Revere Beach,Blue Line,11,11,Wednesday,Weekday
11/1/2023 08:30,State Street,Blue Line,3,1,Wednesday,Weekday
11/1/2023 08:30,State Street,Blue Line,39,2,Wednesday,Weekday
11/1/2023 08:30,State Street,Blue Line,1,0,Wednesday,Weekday
11/1/2023 08:30,State Street,Blue Line,60,5,Wednesday,Weekday
11/1/2023 08:30,Suffolk Downs,Blue Line,0,9,Wednesday,Weekday
11/1/2023 08:30,Suffolk Downs,Blue Line,0,23,Wednesday,Weekday
11/1/2023 08:30,Suffolk Downs,Blue Line,1,6,Wednesday,Weekday
11/1/2023 08:30,Wonderland,Blue Line,0,71,Wednesday,Weekday
11/1/2023 08:30,Wonderland,Blue Line,4,209,Wednesday,Weekday
11/1/2023 08:30,Wonderland,Blue Line,0,65,Wednesday,Weekday
11/1/2023 08:30,Wood Island,Blue Line,24,56,Wednesday,Weekday
11/1/2023 08:30,Wood Island,Blue Line,6,12,Wednesday,Weekday
11/1/2023 08:30,Government Center,Green Line,310,54,Wednesday,Weekday
11/1/2023 08:30,Government Center,Green Line,148,4,Wednesday,Weekday
11/1/2023 08:30,Government Center,Green Line,192,19,Wednesday,Weekday
11/1/2023 08:30,State Street,Orange Line,23,6,Wednesday,Weekday
11/1/2023 08:30,State Street,Orange Line,353,17,Wednesday,Weekday
11/1/2023 08:30,State Street,Orange Line,9,3,Wednesday,Weekday
11/1/2023 08:30,State Street,Orange Line,542,41,Wednesday,Weekday
11/1/2023 08:30,Courthouse,Silver Line,55,2,Wednesday,Weekday
11/1/2023 08:30,Courthouse,Silver Line,106,11,Wednesday,Weekday
11/1/2023 08:30,Courthouse,Silver Line,92,9,Wednesday,Weekday
11/1/2023 08:30,South Station,Silver Line,104,211,Wednesday,Weekday
11/1/2023 08:30,South Station,Silver Line,27,9,Wednesday,Weekday
11/1/2023 08:30,World Trade Center,Silver Line,29,12,Wednesday,Weekday
11/1/2023 08:30,World Trade Center,Silver Line,61,4,Wednesday,Weekday
11/1/2023 08:30,World Trade Center,Silver Line,19,13,Wednesday,Weekday
11/1/2023 09:00,Airport,Blue Line,4,0,Wednesday,Weekday
11/1/2023 09:00,Airport,Blue Line,84,58,Wednesday,Weekday
11/1/2023 09:00,Airport,Blue Line,2,46,Wednesday,Weekday
11/1/2023 09:00,Airport,Blue Line,5,132,Wednesday,Weekday
11/1/2023 09:00,Aquarium,Blue Line,74,2,Wednesday,Weekday
11/1/2023 09:00,Aquarium,Blue Line,11,10,Wednesday,Weekday
11/1/2023 09:00,Aquarium,Blue Line,83,14,Wednesday,Weekday
11/1/2023 09:00,Beachmont,Blue Line,0,26,Wednesday,Weekday
11/1/2023 09:00,Beachmont,Blue Line,15,56,Wednesday,Weekday
11/1/2023 09:00,Beachmont,Blue Line,1,26,Wednesday,Weekday
11/1/2023 09:00,Bowdoin,Blue Line,39,16,Wednesday,Weekday
11/1/2023 09:00,Bowdoin,Blue Line,63,2,Wednesday,Weekday
11/1/2023 09:00,Government Center,Blue Line,23,6,Wednesday,Weekday
11/1/2023 09:00,Government Center,Blue Line,9,1,Wednesday,Weekday
11/1/2023 09:00,Government Center,Blue Line,15,2,Wednesday,Weekday
11/1/2023 09:00,Maverick,Blue Line,5,2,Wednesday,Weekday
11/1/2023 09:00,Maverick,Blue Line,54,256,Wednesday,Weekday
11/1/2023 09:00,Maverick,Blue Line,4,18,Wednesday,Weekday
11/1/2023 09:00,Maverick,Blue Line,50,124,Wednesday,Weekday
11/1/2023 09:00,Orient Heights,Blue Line,1,22,Wednesday,Weekday
11/1/2023 09:00,Orient Heights,Blue Line,0,67,Wednesday,Weekday
11/1/2023 09:00,Orient Heights,Blue Line,3,14,Wednesday,Weekday
11/1/2023 09:00,Orient Heights,Blue Line,3,62,Wednesday,Weekday
11/1/2023 09:00,Revere Beach,Blue Line,2,7,Wednesday,Weekday
11/1/2023 09:00,Revere Beach,Blue Line,1,103,Wednesday,Weekday
11/1/2023 09:00,Revere Beach,Blue Line,14,10,Wednesday,Weekday
11/1/2023 09:00,State Street,Blue Line,2,1,Wednesday,Weekday
11/1/2023 09:00,State Street,Blue Line,31,2,Wednesday,Weekday
11/1/2023 09:00,State Street,Blue Line,1,1,Wednesday,Weekday
11/1/2023 09:00,State Street,Blue Line,48,3,Wednesday,Weekday
11/1/2023 09:00,Suffolk Downs,Blue Line,0,5,Wednesday,Weekday
11/1/2023 09:00,Suffolk Downs,Blue Line,2,13,Wednesday,Weekday
11/1/2023 09:00,Suffolk Downs,Blue Line,2,2,Wednesday,Weekday
11/1/2023 09:00,Wonderland,Blue Line,0,60,Wednesday,Weekday
11/1/2023 09:00,Wonderland,Blue Line,4,169,Wednesday,Weekday
11/1/2023 09:00,Wonderland,Blue Line,3,35,Wednesday,Weekday
11/1/2023 09:00,Wood Island,Blue Line,13,55,Wednesday,Weekday
11/1/2023 09:00,Wood Island,Blue Line,0,7,Wednesday,Weekday
11/1/2023 09:00,Government Center,Green Line,207,53,Wednesday,Weekday
11/1/2023 09:00,Government Center,Green Line,77,10,Wednesday,Weekday
11/1/2023 09:00,Government Center,Green Line,130,15,Wednesday,Weekday
11/1/2023 09:00,State Street,Orange Line,18,10,Wednesday,Weekday
11/1/2023 09:00,State Street,Orange Line,275,14,Wednesday,Weekday
11/1/2023 09:00,State Street,Orange Line,12,4,Wednesday,Weekday
11/1/2023 09:00,State Street,Orange Line,430,31,Wednesday,Weekday
11/1/2023 09:00,Courthouse,Silver Line,48,2,Wednesday,Weekday
11/1/2023 09:00,Courthouse,Silver Line,83,9,Wednesday,Weekday
11/1/2023 09:00,Courthouse,Silver Line,72,1,Wednesday,Weekday
11/1/2023 09:00,South Station,Silver Line,81,110,Wednesday,Weekday
11/1/2023 09:00,South Station,Silver Line,21,7,Wednesday,Weekday
11/1/2023 09:00,World Trade Center,Silver Line,21,6,Wednesday,Weekday
11/1/2023 09:00,World Trade Center,Silver Line,58,6,Wednesday,Weekday
11/1/2023 09:00,World Trade Center,Silver Line,13,14,Wednesday,Weekday
11/1/2023 09:30,Airport,Blue Line,1,7,Wednesday,Weekday
11/1/2023 09:30,Airport,Blue Line,59,88,Wednesday,Weekday
11/1/2023 09:30,Airport,Blue Line,2,61,Wednesday,Weekday
11/1/2023 09:30,Airport,Blue Line,9,83,Wednesday,Weekday
11/1/2023 09:30,Aquarium,Blue Line,40,2,Wednesday,Weekday
11/1/2023 09:30,Aquarium,Blue Line,26,6,Wednesday,Weekday
11/1/2023 09:30,Aquarium,Blue Line,88,18,Wednesday,Weekday
11/1/2023 09:30,Beachmont,Blue Line,2,21,Wednesday,Weekday
11/1/2023 09:30,Beachmont,Blue Line,18,60,Wednesday,Weekday
11/1/2023 09:30,Beachmont,Blue Line,0,25,Wednesday,Weekday
11/1/2023 09:30,Bowdoin,Blue Line,31,12,Wednesday,Weekday
11/1/2023 09:30,Bowdoin,Blue Line,34,6,Wednesday,Weekday
11/1/2023 09:30,Government Center,Blue Line,14,4,Wednesday,Weekday
11/1/2023 09:30,Government Center,Blue Line,4,1,Wednesday,Weekday
11/1/2023 09:30,Government Center,Blue Line,8,3,Wednesday,Weekday
11/1/2023 09:30,Maverick,Blue Line,9,0,Wednesday,Weekday
11/1/2023 09:30,Maverick,Blue Line,52,237,Wednesday,Weekday
11/1/2023 09:30,Maverick,Blue Line,7,9,Wednesday,Weekday
11/1/2023 09:30,Maverick,Blue Line,65,112,Wednesday,Weekday
11/1/2023 09:30,Orient Heights,Blue Line,0,16,Wednesday,Weekday
11/1/2023 09:30,Orient Heights,Blue Line,1,47,Wednesday,Weekday
11/1/2023 09:30,Orient Heights,Blue Line,2,8,Wednesday,Weekday
11/1/2023 09:30,Orient Heights,Blue Line,4,53,Wednesday,Weekday
11/1/2023 09:30,Revere Beach,Blue Line,1,6,Wednesday,Weekday
11/1/2023 09:30,Revere Beach,Blue Line,2,86,Wednesday,Weekday
11/1/2023 09:30,Revere Beach,Blue Line,7,13,Wednesday,Weekday
11/1/2023 09:30,State Street,Blue Line,1,1,Wednesday,Weekday
11/1/2023 09:30,State Street,Blue Line,14,3,Wednesday,Weekday
11/1/2023 09:30,State Street,Blue Line,0,0,Wednesday,Weekday
11/1/2023 09:30,State Street,Blue Line,24,7,Wednesday,Weekday
11/1/2023 09:30,Suffolk Downs,Blue Line,2,1,Wednesday,Weekday
11/1/2023 09:30,Suffolk Downs,Blue Line,1,15,Wednesday,Weekday
11/1/2023 09:30,Suffolk Downs,Blue Line,2,7,Wednesday,Weekday
11/1/2023 09:30,Wonderland,Blue Line,0,29,Wednesday,Weekday
11/1/2023 09:30,Wonderland,Blue Line,2,84,Wednesday,Weekday
11/1/2023 09:30,Wonderland,Blue Line,1,25,Wednesday,Weekday
11/1/2023 09:30,Wood Island,Blue Line,13,35,Wednesday,Weekday
11/1/2023 09:30,Wood Island,Blue Line,1,7,Wednesday,Weekday
11/1/2023 09:30,Government Center,Green Line,128,33,Wednesday,Weekday
11/1/2023 09:30,Government Center,Green Line,34,9,Wednesday,Weekday
11/1/2023 09:30,Government Center,Green Line,73,28,Wednesday,Weekday
11/1/2023 09:30,State Street,Orange Line,10,10,Wednesday,Weekday
11/1/2023 09:30,State Street,Orange Line,122,25,Wednesday,Weekday
11/1/2023 09:30,State Street,Orange Line,4,1,Wednesday,Weekday
11/1/2023 09:30,State Street,Orange Line,219,65,Wednesday,Weekday
11/1/2023 09:30,Courthouse,Silver Line,35,3,Wednesday,Weekday
11/1/2023 09:30,Courthouse,Silver Line,61,6,Wednesday,Weekday
11/1/2023 09:30,Courthouse,Silver Line,60,4,Wednesday,Weekday
11/1/2023 09:30,South Station,Silver Line,60,101,Wednesday,Weekday
11/1/2023 09:30,South Station,Silver Line,14,6,Wednesday,Weekday
11/1/2023 09:30,World Trade Center,Silver Line,15,7,Wednesday,Weekday
11/1/2023 09:30,World Trade Center,Silver Line,3,4,Wednesday,Weekday
11/1/2023 09:30,World Trade Center,Silver Line,5,2,Wednesday,Weekday
11/1/2023 10:00,Airport,Blue Line,3,6,Wednesday,Weekday
11/1/2023 10:00,Airport,Blue Line,53,66,Wednesday,Weekday
11/1/2023 10:00,Airport,Blue Line,5,53,Wednesday,Weekday
11/1/2023 10:00,Airport,Blue Line,10,66,Wednesday,Weekday
11/1/2023 10:00,Aquarium,Blue Line,35,7,Wednesday,Weekday
11/1/2023 10:00,Aquarium,Blue Line,13,4,Wednesday,Weekday
11/1/2023 10:00,Aquarium,Blue Line,57,15,Wednesday,Weekday
11/1/2023 10:00,Beachmont,Blue Line,1,13,Wednesday,Weekday
11/1/2023 10:00,Beachmont,Blue Line,17,54,Wednesday,Weekday
11/1/2023 10:00,Beachmont,Blue Line,2,14,Wednesday,Weekday
11/1/2023 10:00,Bowdoin,Blue Line,19,10,Wednesday,Weekday
11/1/2023 10:00,Bowdoin,Blue Line,34,3,Wednesday,Weekday
11/1/2023 10:00,Government Center,Blue Line,8,5,Wednesday,Weekday
11/1/2023 10:00,Government Center,Blue Line,2,1,Wednesday,Weekday
11/1/2023 10:00,Government Center,Blue Line,6,2,Wednesday,Weekday
11/1/2023 10:00,Maverick,Blue Line,10,1,Wednesday,Weekday
11/1/2023 10:00,Maverick,Blue Line,52,166,Wednesday,Weekday
11/1/2023 10:00,Maverick,Blue Line,7,7,Wednesday,Weekday
11/1/2023 10:00,Maverick,Blue Line,66,81,Wednesday,Weekday
11/1/2023 10:00,Orient Heights,Blue Line,0,9,Wednesday,Weekday
11/1/2023 10:00,Orient Heights,Blue Line,1,47,Wednesday,Weekday
11/1/2023 10:00,Orient Heights,Blue Line,2,5,Wednesday,Weekday
11/1/2023 10:00,Orient Heights,Blue Line,7,46,Wednesday,Weekday
11/1/2023 10:00,Revere Beach,Blue Line,0,1,Wednesday,Weekday
11/1/2023 10:00,Revere Beach,Blue Line,5,70,Wednesday,Weekday
11/1/2023 10:00,Revere Beach,Blue Line,13,8,Wednesday,Weekday
11/1/2023 10:00,State Street,Blue Line,0,1,Wednesday,Weekday
11/1/2023 10:00,State Street,Blue Line,11,3,Wednesday,Weekday
11/1/2023 10:00,State Street,Blue Line,0,0,Wednesday,Weekday
11/1/2023 10:00,State Street,Blue Line,19,5,Wednesday,Weekday
11/1/2023 10:00,Suffolk Downs,Blue Line,0,1,Wednesday,Weekday
11/1/2023 10:00,Suffolk Downs,Blue Line,0,10,Wednesday,Weekday
11/1/2023 10:00,Suffolk Downs,Blue Line,1,5,Wednesday,Weekday
11/1/2023 10:00,Wonderland,Blue Line,1,32,Wednesday,Weekday
11/1/2023 10:00,Wonderland,Blue Line,9,76,Wednesday,Weekday
11/1/2023 10:00,Wonderland,Blue Line,4,27,Wednesday,Weekday
11/1/2023 10:00,Wood Island,Blue Line,13,21,Wednesday,Weekday
11/1/2023 10:00,Wood Island,Blue Line,0,12,Wednesday,Weekday
11/1/2023 10:00,Government Center,Green Line,70,47,Wednesday,Weekday
11/1/2023 10:00,Government Center,Green Line,15,4,Wednesday,Weekday
11/1/2023 10:00,Government Center,Green Line,53,16,Wednesday,Weekday
11/1/2023 10:00,State Street,Orange Line,4,7,Wednesday,Weekday
11/1/2023 10:00,State Street,Orange Line,100,27,Wednesday,Weekday
11/1/2023 10:00,State Street,Orange Line,4,4,Wednesday,Weekday
11/1/2023 10:00,State Street,Orange Line,175,48,Wednesday,Weekday
11/1/2023 10:00,Courthouse,Silver Line,17,0,Wednesday,Weekday
11/1/2023 10:00,Courthouse,Silver Line,23,6,Wednesday,Weekday
11/1/2023 10:00,Courthouse,Silver Line,20,2,Wednesday,Weekday
11/1/2023 10:00,South Station,Silver Line,38,47,Wednesday,Weekday
11/1/2023 10:00,South Station,Silver Line,11,4,Wednesday,Weekday
11/1/2023 10:00,World Trade Center,Silver Line,3,3,Wednesday,Weekday
11/1/2023 10:00,World Trade Center,Silver Line,17,10,Wednesday,Weekday
11/1/2023 10:00,World Trade Center,Silver Line,6,7,Wednesday,Weekday
11/1/2023 10:30,Airport,Blue Line,5,3,Wednesday,Weekday
11/1/2023 10:30,Airport,Blue Line,87,51,Wednesday,Weekday
11/1/2023 10:30,Airport,Blue Line,3,42,Wednesday,Weekday
11/1/2023 10:30,Airport,Blue Line,1,54,Wednesday,Weekday
11/1/2023 10:30,Aquarium,Blue Line,45,15,Wednesday,Weekday
11/1/2023 10:30,Aquarium,Blue Line,12,6,Wednesday,Weekday
11/1/2023 10:30,Aquarium,Blue Line,37,17,Wednesday,Weekday
11/1/2023 10:30,Beachmont,Blue Line,1,13,Wednesday,Weekday
11/1/2023 10:30,Beachmont,Blue Line,27,34,Wednesday,Weekday
11/1/2023 10:30,Beachmont,Blue Line,2,11,Wednesday,Weekday
11/1/2023 10:30,Bowdoin,Blue Line,21,16,Wednesday,Weekday
11/1/2023 10:30,Bowdoin,Blue Line,25,0,Wednesday,Weekday
11/1/2023 10:30,Government Center,Blue Line,8,5,Wednesday,Weekday
11/1/2023 10:30,Government Center,Blue Line,2,1,Wednesday,Weekday
11/1/2023 10:30,Government Center,Blue Line,5,3,Wednesday,Weekday
11/1/2023 10:30,Maverick,Blue Line,5,1,Wednesday,Weekday
11/1/2023 10:30,Maverick,Blue Line,42,147,Wednesday,Weekday
11/1/2023 10:30,Maverick,Blue Line,4,3,Wednesday,Weekday
11/1/2023 10:30,Maverick,Blue Line,53,88,Wednesday,Weekday
11/1/2023 10:30,Orient Heights,Blue Line,2,10,Wednesday,Weekday
11/1/2023 10:30,Orient Heights,Blue Line,2,24,Wednesday,Weekday
11/1/2023 10:30,Orient Heights,Blue Line,3,8,Wednesday,Weekday
11/1/2023 10:30,Orient Heights,Blue Line,12,34,Wednesday,Weekday
11/1/2023 10:30,Revere Beach,Blue Line,5,3,Wednesday,Weekday
11/1/2023 10:30,Revere Beach,Blue Line,4,49,Wednesday,Weekday
11/1/2023 10:30,Revere Beach,Blue Line,11,6,Wednesday,Weekday
11/1/2023 10:30,State Street,Blue Line,0,1,Wednesday,Weekday
11/1/2023 10:30,State Street,Blue Line,12,3,Wednesday,Weekday
11/1/2023 10:30,State Street,Blue Line,0,0,Wednesday,Weekday
11/1/2023 10:30,State Street,Blue Line,15,5,Wednesday,Weekday
11/1/2023 10:30,Suffolk Downs,Blue Line,1,7,Wednesday,Weekday
11/1/2023 10:30,Suffolk Downs,Blue Line,2,2,Wednesday,Weekday
11/1/2023 10:30,Wonderland,Blue Line,2,33,Wednesday,Weekday
11/1/2023 10:30,Wonderland,Blue Line,7,57,Wednesday,Weekday
11/1/2023 10:30,Wonderland,Blue Line,0,24,Wednesday,Weekday
11/1/2023 10:30,Wood Island,Blue Line,5,21,Wednesday,Weekday
11/1/2023 10:30,Wood Island,Blue Line,4,6,Wednesday,Weekday
11/1/2023 10:30,Government Center,Green Line,76,46,Wednesday,Weekday
11/1/2023 10:30,Government Center,Green Line,19,4,Wednesday,Weekday
11/1/2023 10:30,Government Center,Green Line,43,28,Wednesday,Weekday
11/1/2023 10:30,State Street,Orange Line,3,7,Wednesday,Weekday
11/1/2023 10:30,State Street,Orange Line,108,25,Wednesday,Weekday
11/1/2023 10:30,State Street,Orange Line,2,1,Wednesday,Weekday
11/1/2023 10:30,State Street,Orange Line,138,49,Wednesday,Weekday
11/1/2023 10:30,Courthouse,Silver Line,11,3,Wednesday,Weekday
11/1/2023 10:30,Courthouse,Silver Line,28,5,Wednesday,Weekday
11/1/2023 10:30,Courthouse,Silver Line,22,12,Wednesday,Weekday
11/1/2023 10:30,South Station,Silver Line,28,56,Wednesday,Weekday
11/1/2023 10:30,South Station,Silver Line,8,4,Wednesday,Weekday
11/1/2023 10:30,World Trade Center,Silver Line,2,1,Wednesday,Weekday
11/1/2023 10:30,World Trade Center,Silver Line,10,6,Wednesday,Weekday
11/1/2023 10:30,World Trade Center,Silver Line,0,3,Wednesday,Weekday
11/1/2023 11:00,Airport,Blue Line,6,5,Wednesday,Weekday
11/1/2023 11:00,Airport,Blue Line,81,47,Wednesday,Weekday
11/1/2023 11:00,Airport,Blue Line,2,29,Wednesday,Weekday
11/1/2023 11:00,Airport,Blue Line,3,46,Wednesday,Weekday
11/1/2023 11:00,Aquarium,Blue Line,35,25,Wednesday,Weekday
11/1/2023 11:00,Aquarium,Blue Line,16,7,Wednesday,Weekday
11/1/2023 11:00,Aquarium,Blue Line,7,5,Wednesday,Weekday
11/1/2023 11:00,Beachmont,Blue Line,1,9,Wednesday,Weekday
11/1/2023 11:00,Beachmont,Blue Line,21,36,Wednesday,Weekday
11/1/2023 11:00,Beachmont,Blue Line,1,13,Wednesday,Weekday
11/1/2023 11:00,Bowdoin,Blue Line,18,17,Wednesday,Weekday
